feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
1.387691,-1.740456,1.104046,0.209812,-0.457496,-0.945342,0.348161,-0.805669,1
-0.503390,3.394740,-1.664186,0.205085,0.493189,-1.106949,-0.393998,1.214164,0
-0.039891,0.688366,0.924927,-0.917355,2.081922,0.265211,0.423609,-0.477312,0
1.697453,-0.384373,-0.289926,-0.184107,-0.198456,1.267791,0.391515,0.340263,1
0.909743,0.862897,0.567419,0.018773,1.593833,0.355687,0.558685,1.885846,1
-0.750172,-0.009154,2.095705,-0.646884,-0.698748,-0.930539,1.612124,0.982422,1
0.046735,0.600010,1.501986,1.025620,-1.040093,-1.117735,-0.020135,-1.618210,0
0.005821,0.539256,1.154568,-0.197101,0.755103,2.378452,-1.036843,0.344922,1
0.341063,0.250277,-0.925953,0.111275,-0.188155,-0.048467,-0.621171,0.877587,1
-1.203686,0.064716,1.370574,0.034424,0.766650,-1.304133,-1.499761,-0.364999,0
0.356207,-0.180949,-0.545905,0.455869,-0.213448,2.296594,0.900686,0.269446,1
-0.108232,0.133837,-0.027402,0.236976,-0.067692,-1.236561,0.100960,1.322622,0
-1.601924,-0.718181,0.174507,0.717674,0.742731,1.662602,-0.399774,-1.871616,1
0.078967,-0.654293,-1.846631,0.380335,0.735540,0.125586,-1.592160,1.221968,1
-1.037763,-1.404757,-0.375339,-1.928294,-0.115377,-0.203938,-0.702888,-0.828161,0
-0.025435,0.232150,0.900880,0.755434,-0.971466,-0.581517,0.854702,0.159141,1
1.432821,0.314356,1.573901,0.460971,2.103438,0.624858,-1.244788,1.346138,1
-0.805253,0.602992,0.506190,-0.739791,1.299044,-0.941726,0.795761,-1.085246,0
0.460347,0.409054,-0.581835,-0.281107,0.453228,-0.541842,-0.731147,0.936488,1
-1.181176,0.094286,2.222814,-0.542044,-1.542614,0.279000,0.757907,-1.672147,0
0.289123,0.785031,1.534311,0.460320,-0.203939,0.123896,-2.566002,0.544995,1
-1.607977,-0.036641,-0.454860,2.007963,-0.623339,-0.937019,-0.811410,0.332984,1
-0.894976,0.020407,-0.413611,-0.654433,0.175030,-0.236839,-0.044084,0.777982,0
-1.913863,0.399265,0.979187,-0.187927,-0.152248,-0.728440,-0.527964,-0.417703,0
2.756036,-1.108081,0.882308,-0.659525,-0.826859,1.876687,1.277086,-0.694651,1
0.412148,-1.376441,1.159135,1.384174,0.166911,-0.041477,-1.477697,0.671491,1
1.400438,0.478458,2.337063,-1.350060,1.580806,0.267236,-1.566517,-0.416967,0
-0.978895,0.331859,-0.453586,-1.737474,-1.719634,-1.188204,-2.067441,-0.048933,0
0.342540,2.142865,-1.827069,0.455151,0.196625,0.549231,1.550838,1.269139,0
1.071554,1.404976,-0.569779,0.335770,-1.671827,-1.092993,-1.562764,-0.124283,1
1.053796,1.703292,-0.426996,-0.269306,-1.215731,-0.549079,-0.238693,2.156449,1
-2.825234,0.142212,-0.646795,-1.056191,2.011519,1.394235,0.063667,-0.057417,0
-1.257506,0.564249,1.589313,1.170428,-0.727840,0.039422,-0.836811,-0.355570,0
1.072543,-0.141426,0.681978,0.152705,-0.552127,-0.199891,0.481544,0.952075,1
-0.685949,-1.031692,0.558209,1.327957,0.307420,-0.002360,-0.219993,-0.510219,1
0.695030,0.878544,-0.904225,0.535869,-0.901204,1.908989,-0.542972,-0.364288,1
1.292506,0.810882,-0.209608,0.227381,-0.412359,1.100809,0.085083,0.809437,1
2.044602,0.734299,1.579402,-0.243643,-1.067412,0.408591,-0.513807,-0.932024,1
-0.881962,0.168076,-1.164864,0.898551,1.549920,-0.528305,0.327243,0.469485,0
-0.591735,-1.502475,-0.184135,0.797151,1.741110,-0.434175,0.229627,-1.363937,0
-0.653026,0.950443,0.030886,-0.481832,-0.090324,-1.917506,-1.655965,-1.111285,0
-0.140274,-0.309745,1.973253,-1.124798,0.398329,1.535639,0.536708,-0.131570,0
0.269714,-0.295081,0.185652,-1.312139,0.249432,-0.002726,-0.865587,1.338604,1
0.440196,-0.222921,1.286584,0.421117,0.148764,-1.191837,0.030140,-0.494538,1
-1.396344,-1.212114,-1.390561,-0.483098,1.099653,-1.192737,-0.938392,-0.147587,0
0.357682,0.732668,-0.328461,-1.291644,0.404144,-0.918166,3.857546,-0.602915,0
-1.338944,2.440466,0.433293,-0.165624,-0.377353,0.415830,0.771264,0.536711,0
-1.045803,-1.358944,1.210127,-0.195899,-0.372854,-1.065979,0.339854,-1.256169,0
-0.718171,-0.297176,-0.222143,0.101246,-0.104375,0.735664,-0.077150,0.044521,1
0.589246,2.249407,-1.240719,0.682603,0.538949,-1.668857,0.385053,-0.990512,0
0.104275,-0.203613,0.269734,-0.126566,-0.905576,-0.854908,-1.045358,0.301113,1
-0.635080,-0.120444,-0.086190,-1.350214,-0.658550,1.501237,0.740319,-0.807527,0
-0.663353,-0.293275,1.335440,1.216107,-1.217209,-1.603588,0.331389,0.830232,1
0.015532,-0.548463,0.311353,-0.807981,-0.636923,1.344317,-1.437847,0.269812,1
-0.138414,0.333324,-0.714952,0.643003,0.932834,-0.296087,0.653041,-0.048068,0
0.508647,1.536553,-1.626748,1.272546,-0.694392,-0.116667,0.654916,-2.019527,0
0.070687,0.889202,0.772797,0.052281,1.042906,-0.173360,-0.592938,-1.256644,0
-0.116850,-0.567831,-0.028700,-0.598976,-0.207703,-1.161317,-0.604452,0.949622,1
-1.168337,1.052973,0.406029,0.221868,1.459376,-0.355325,1.511221,0.001063,0
0.833511,0.095795,0.462335,0.985548,-0.663311,-1.821257,2.111554,-0.998661,1
-0.971766,0.307209,0.932650,-3.993417,-0.815449,1.219138,0.788542,0.940983,0
-0.172649,-0.549303,0.342167,1.523346,0.097561,-0.571645,-0.443770,-0.698056,1
-0.232507,-1.611386,-1.078208,-1.964657,1.918603,0.499100,0.645067,-0.801620,0
-0.005540,-1.420357,0.733401,1.289385,1.601553,-0.084961,-0.853809,-1.045474,1
1.685082,0.645255,-0.855079,-1.895729,-1.085769,0.061377,0.296702,-1.464563,0
-0.031348,-0.665234,-0.189222,-2.035804,1.295381,1.273624,-0.645519,0.420745,0
-0.418620,0.296547,0.187379,-0.474717,0.900152,0.772381,0.684156,-0.673693,0
1.077515,-0.396504,-1.261032,0.950831,-1.672445,-1.576654,-0.066256,-1.223040,1
-1.490301,-2.030137,0.843146,-0.101276,-0.557661,-2.231443,2.245181,0.073283,1
0.991592,-0.899091,1.252074,1.613389,1.313900,1.278303,1.799717,1.105634,1
-0.043359,0.481667,-0.218654,-0.492490,-0.137753,-0.296924,-2.409807,0.466694,0
1.239870,-1.023343,0.117052,1.930404,-0.350837,-0.629676,0.408611,1.130804,1
0.625698,0.806278,0.298917,-0.151780,-0.976433,1.001817,0.025971,-0.141610,1
2.021064,0.320970,0.644727,0.262712,2.120487,0.936270,0.167750,0.800349,1
-1.272086,-0.002415,-0.010680,-0.169166,-0.422986,-1.105136,-0.694121,-1.203567,0
-0.793064,-0.315103,-0.000457,0.319143,1.511982,-0.375080,0.844824,1.221024,0
-0.118526,0.270528,-1.227848,-0.287987,-0.940035,-1.847578,-0.223269,-1.170436,0
-1.041055,0.284004,1.771526,-1.909397,-0.928516,-1.797854,-1.266672,-0.826174,0
0.229977,1.431862,0.846511,-0.693503,-2.025297,-1.232807,1.130694,0.812984,0
-0.715633,0.785441,0.567968,1.004785,1.264684,0.721683,0.118020,0.027825,1
1.300085,-0.691381,-0.592532,0.419142,2.555301,0.001274,1.685232,1.223617,1
0.479971,0.153905,-0.567873,-2.048756,-0.246461,-0.014641,-0.588209,-0.841302,0
0.523058,-0.099653,-1.086474,0.687661,-1.846471,0.060843,-0.599126,-0.068502,1
0.979958,-1.721475,0.800481,-0.354373,0.420705,0.639724,-1.054946,-0.124266,0
0.711656,0.441053,-1.864283,-1.038825,-0.561530,1.190975,2.462730,-0.769293,0
0.039054,-1.140147,0.439833,-0.366265,-0.217955,-0.562011,0.311609,0.757868,1
-1.612437,1.392122,0.030897,-0.059239,0.957089,-0.488575,-0.249390,-0.292144,0
1.231021,0.697062,0.275851,1.304975,2.049691,0.336466,0.027730,-0.222300,1
-2.991048,0.848871,0.967454,0.136682,-0.195211,0.022522,-0.036213,0.679531,0
0.807033,-0.494645,0.455834,1.220814,0.587840,-1.069734,0.238899,-0.370280,1
-1.443334,2.673738,0.935573,-0.938477,-0.409582,0.134386,-1.147149,-0.699534,0
-0.334654,0.587796,-1.968546,-1.057037,-0.350806,1.058360,-0.416879,-0.035339,0
0.301907,-1.789521,0.538210,0.159734,0.064630,-1.378700,0.654539,1.792109,1
0.922741,-0.970662,1.097779,0.187879,-0.908030,0.797486,1.147963,-0.124635,1
0.155637,0.517151,1.770510,-0.131847,1.154953,-0.343317,-0.664445,0.352603,0
1.652766,0.516087,0.489327,-1.654341,0.188243,-0.856724,0.459855,0.566120,0
0.577925,-2.039982,0.120573,-0.293886,0.195418,1.104875,-0.462391,0.171987,1
0.327677,-0.615046,0.396609,-2.135593,-0.712182,1.896086,-0.456287,0.462378,0
-0.088985,0.650150,0.878987,1.021957,0.407970,1.121383,0.104858,1.340263,1
0.158054,0.890423,1.039099,0.541365,-1.582627,-1.621267,-0.647721,0.816008,1
-1.315860,1.069946,-1.774970,-0.775846,-0.928557,0.386332,-1.893606,-0.578996,0
0.733120,-0.933984,-0.732544,-0.176412,2.339378,0.027405,-0.383071,-0.233898,0
0.462748,-0.393115,1.632800,-0.967388,0.690611,-0.274125,-0.239226,-0.046052,0
-0.577890,-0.100192,0.127552,-0.836595,-0.220855,0.966585,-1.299751,0.008975,0
-1.806308,0.622085,-0.636225,0.412247,1.278100,-1.400486,0.068934,0.330290,0
-0.890179,0.430508,-0.002422,-1.289008,-0.830232,1.480254,0.209696,0.387678,0
0.473685,-1.245740,0.694756,-0.570456,-1.509410,0.145624,-1.035725,-0.502745,1
0.207749,0.076198,-1.151308,0.268513,0.478808,-1.105275,0.272243,0.609444,1
-0.355678,1.026911,0.465559,-0.784149,0.336124,0.714517,0.359027,0.204837,0
0.402113,-0.609071,0.342472,0.722920,-0.925703,0.839317,-0.292664,-2.409523,1
0.558011,0.068750,-1.758279,-1.590408,0.155672,-0.584549,1.568316,-1.610387,0
0.738960,-1.515472,-0.124988,-0.161139,-0.276861,0.081154,0.095458,-0.322564,1
0.463155,-0.709220,0.762437,-0.505123,0.719240,-0.238658,0.832385,0.433719,1
0.739913,-1.130805,0.452160,0.226685,0.435643,-0.332949,0.343280,-0.770645,1
-0.056080,-0.586600,0.076412,2.056307,1.221162,0.023042,0.031846,-0.454698,1
-0.613187,0.680359,1.402216,0.711184,-1.282632,-0.364312,0.921182,-2.660820,0
0.369461,1.199445,1.720960,-0.293314,-0.964838,0.308128,0.725710,-0.033062,0
-1.616481,-0.367581,-0.119607,0.567869,-0.755433,0.582609,0.043191,-0.272107,1
0.504556,-0.365719,0.495266,0.626913,1.265957,0.621837,0.845110,1.494509,1
-2.394501,0.928000,0.379395,-0.019242,0.195261,-0.284746,-0.495273,-0.498252,0
-0.675938,-0.019583,-1.004961,-1.329324,0.766956,-0.233366,0.471481,-1.547012,0
-1.393832,-0.486107,0.715270,0.385569,1.617253,-1.102933,-1.234072,1.173102,1
-1.476323,-0.470895,-0.356243,0.494759,-1.259253,-0.962622,-0.226418,0.424635,1
1.053971,-0.983879,0.137648,0.266250,0.232616,0.262395,-1.262224,-0.276901,1
-0.383536,-2.380155,-0.665317,-1.650512,0.739638,-0.016315,1.884447,0.437676,0
-0.042416,-1.464310,-0.614093,0.070703,0.130209,-1.026944,1.529373,-0.338934,1
1.514311,-1.259479,-0.669792,1.354417,0.874273,0.646620,0.443767,0.465522,1
1.451615,-0.472842,0.357166,0.876471,0.249417,0.430188,0.913668,-0.085708,1
0.655073,-0.466622,-0.159238,0.490147,-1.599696,0.411878,-1.463434,-1.888203,1
0.224103,0.062639,1.533760,0.048598,0.147192,-1.785678,-0.796807,0.482850,1
-1.211671,0.157886,-1.477486,-0.151947,0.059645,-0.373202,0.271188,0.551460,0
-0.248485,-1.062723,0.980696,0.070369,0.288772,-0.848564,0.461266,-0.114128,0
0.990122,0.846669,-1.592949,0.347902,-0.729531,2.269193,0.888136,0.493067,1
1.647661,-0.512844,-1.451259,0.246705,-0.136944,1.135029,-0.219608,0.651546,1
-0.524226,-1.034159,1.284908,1.318379,-0.129214,0.210141,2.331911,0.692240,1
-0.746460,-0.206548,-0.217264,1.431912,-0.131743,-0.118370,-0.670678,0.026427,1
0.771135,-0.385623,-2.047349,-1.020783,-1.020762,-0.337329,0.250018,0.153543,0
2.224061,0.591990,-0.085559,1.032385,-0.196620,2.359189,-1.461424,-1.340689,1
0.111220,0.381246,0.256631,1.379974,0.308573,-1.604257,1.012674,-0.076437,1
-0.690519,-1.192278,0.896185,0.085249,2.394198,-0.063609,-1.150114,0.212699,1
0.329799,1.141262,-1.454864,0.105659,1.256382,-0.491349,-0.715371,0.801194,0
0.681162,-1.001450,1.369380,-0.577746,-0.244980,-1.449982,-1.130603,0.187956,1
-0.026103,0.676066,-0.289766,0.631927,-0.407755,-0.043451,-1.138395,-0.863778,1
1.531520,1.024477,0.830953,1.227530,1.410673,0.616030,0.759559,-1.970138,0
-0.163431,-0.113890,0.086278,1.195269,0.176459,0.708447,2.266568,-0.023101,1
-1.156746,1.057449,-1.183283,-0.140758,-0.172005,-0.668518,1.277448,-0.944993,0
-0.065861,-1.785727,0.526019,-1.552336,0.846489,-1.247900,-0.844276,0.940534,1
-0.613578,-0.795451,-0.908666,-0.313190,1.497448,1.238723,-0.724018,1.653237,0
-0.084972,0.144717,-0.977632,-0.207955,1.309355,0.015958,-0.757039,-0.887424,0
-0.866808,1.756318,-0.716725,-1.201548,-0.391823,0.532684,-0.275614,0.630600,0
1.060182,0.537365,0.519890,-1.087729,-1.085303,-1.003130,-0.691498,-0.656559,0
-0.113795,-0.825702,0.111555,1.040313,-1.200891,0.952225,-0.311624,0.496970,1
-1.019800,-0.057456,0.945969,0.666077,-0.503835,0.662366,0.475017,-1.035905,0
-0.104997,-0.595934,-0.647218,0.590130,0.198951,-1.298272,0.877386,-0.130981,0
0.331510,-1.159880,0.107072,0.327547,-0.642239,1.546743,2.519137,-0.844512,1
-0.049160,-0.793231,1.496495,-0.872730,1.161695,-0.546623,-0.484041,0.817698,1
2.238309,-0.153006,2.209421,0.027968,0.502854,-1.207680,0.259960,-0.303634,1
-0.193216,0.135072,-0.901988,-0.162038,-0.266095,-0.843461,-1.432524,-1.075449,0
-0.571173,0.356244,0.831751,0.092978,2.024662,1.122843,0.305275,0.406745,0
-0.009792,1.867422,1.013305,0.235208,-0.478365,-1.462644,0.671926,-0.563876,0
0.918266,-0.767810,0.125626,-0.627337,-0.832588,-1.878608,0.440628,0.656274,1
-0.356363,-0.642760,-1.340229,0.960637,-1.448704,-0.282702,0.921919,-0.651965,1
-0.072418,-0.440641,1.021404,-0.614021,-0.005373,0.357457,-2.117641,-0.889210,1
0.598769,1.551731,0.421336,-0.508504,2.782387,-1.480468,-0.722681,-1.478025,0
0.209602,-1.007165,0.102416,0.061863,0.976172,0.458951,-1.833985,0.167647,1
0.212396,-0.499295,-0.383061,-0.448922,-0.734097,-0.388666,-1.410285,0.493509,1
-1.513263,-0.299091,-1.445678,0.052456,-0.361313,1.059474,-0.349797,0.749431,0
-1.291554,-0.607400,0.463827,-1.038162,0.337409,1.434132,-1.287555,0.024189,0
-2.090708,0.519541,0.787593,-1.327584,-1.886409,1.318402,-0.215965,-1.346172,0
-1.680332,1.135297,0.882718,-0.195732,-0.935558,1.089427,1.086661,0.902692,0
-1.222492,0.108940,0.151257,-0.404241,0.540928,1.053233,0.519202,-0.831784,0
0.410179,0.737710,1.329437,1.579314,1.645857,1.190824,0.067114,-0.214172,1
-0.910947,-0.569072,2.298973,0.123764,0.713088,-0.728773,-0.491642,-1.359672,0
0.586292,-0.853119,-0.252671,0.180496,0.500063,-0.771825,0.429422,0.148776,1
-0.090406,0.867844,-0.279015,0.395907,-0.511966,-0.937776,1.105654,0.320087,0
0.528680,-0.843503,-1.573219,0.996845,-1.022361,1.807183,0.038997,-1.272509,1
-1.097084,-0.052762,1.142207,-0.630207,-0.685513,-0.239697,-1.362436,0.443210,1
-0.561104,1.315599,2.199154,0.925392,1.100932,-0.220078,0.399957,-0.055686,1
-0.723589,1.197457,0.319499,0.570792,-0.594436,0.315872,-1.134261,1.506394,1
0.290669,0.959564,-1.141328,-1.192234,0.853332,-0.564362,-1.900792,0.572098,0
0.478899,-0.074528,-1.121836,0.205347,-0.116786,-0.391983,0.677954,-0.024596,1
-0.074838,0.631205,0.249965,-1.137932,1.249053,-0.927276,0.481791,1.545858,0
-0.898920,1.719555,1.365135,0.107369,0.657190,0.898470,1.949748,1.174712,0
0.453558,-0.120622,-0.029906,-0.860005,0.375348,-1.338007,2.841221,-1.222229,0
0.391693,0.106021,0.680163,1.289820,-0.783047,0.387367,1.638668,-1.303703,1
-0.852046,-0.468329,-0.431935,-1.009739,0.724124,0.121441,1.174311,-1.110562,0
-0.188482,-0.790563,0.522729,-0.576239,0.403572,-0.550494,-1.139941,0.723998,0
-0.482310,2.401430,1.090543,0.170281,0.405966,-1.492306,-0.794808,-1.249077,0
0.093223,0.421536,-0.002843,-0.068362,0.957870,-0.362963,-0.214899,-1.274746,0
2.548471,0.223595,0.036822,1.166104,0.665877,0.146186,0.244375,-0.258700,1
0.087933,-2.122826,0.666764,-0.641159,1.119830,-1.768664,1.179298,-1.288968,0
0.532510,-0.792392,0.436220,-0.562072,0.262767,0.294739,-0.394375,0.000075,0
1.046484,1.209309,0.843605,2.407986,-0.494181,-0.252933,-0.589627,1.608040,1
-0.495801,-1.369496,-0.184614,0.388976,-0.597621,1.163628,-0.329004,3.013521,1
-0.570734,0.322136,0.473806,-0.639548,-1.996956,-0.286569,-0.897834,-0.406875,0
0.496687,1.350185,0.535200,0.536435,-0.001695,1.488541,-0.649618,-1.992614,1
0.098738,-0.454100,-0.057651,-0.011823,0.364203,-0.846049,1.660252,1.277795,1
0.713071,1.248370,1.337364,-0.538512,-0.119496,2.274600,0.395528,-0.006243,1
0.357328,2.085223,-1.126193,1.144471,-1.141614,-0.137111,-0.330093,0.290206,1
-0.226678,-1.514111,-0.270595,0.154182,-0.355040,0.402651,0.856394,0.405428,1
1.339582,1.301254,-0.296218,-0.855505,0.438498,-0.440822,0.700086,1.182729,0
-0.052469,0.568213,0.464378,0.084606,0.198289,-0.302905,0.604127,-0.590001,1
-0.709899,-0.347050,-0.112081,-1.475613,0.415743,0.262151,-0.698083,1.218217,0
1.314977,-0.221957,0.361407,-2.242559,-0.317951,0.033409,-0.106065,1.074868,0
0.734576,0.520752,-0.393056,-0.564428,0.599755,-0.810340,0.922768,0.053427,0
-0.247290,-1.291190,1.004251,-1.817956,-0.903247,2.352821,1.922539,-1.197744,0
0.199040,2.003439,-0.836422,0.561221,-0.001748,-0.748587,0.813529,0.951856,0
0.549695,1.329453,-2.117442,1.092588,1.920770,-0.507470,-0.102864,-0.811507,0
0.018837,-0.230490,1.633655,-0.844291,0.042169,0.787036,-0.045312,-0.838942,0
0.704112,-0.079312,0.821354,0.134200,-0.993807,0.565859,-2.671761,-1.085341,1
1.217717,-0.531755,0.022669,2.363797,0.350904,-1.731739,0.440774,-0.073074,1
1.436076,1.434326,2.700140,-0.054528,-0.070785,-0.499878,0.820972,1.641066,1
-1.557061,-0.146355,-0.077894,0.080042,0.223438,-0.478752,1.141944,1.903338,1
-1.001183,-0.077548,-1.259374,0.759293,-0.840126,1.832345,-0.053033,-0.171581,1
-0.273379,0.242561,-0.089525,-0.422381,-0.459647,-2.404266,0.381817,-0.859475,0
-0.519647,0.755978,0.320163,0.314051,-1.558689,0.030653,-0.315694,2.242128,1
1.740754,-1.167381,-0.563379,1.271099,0.460899,0.973356,-0.286896,-0.549228,1
-1.985630,-0.160443,0.869291,1.383573,-0.291331,0.518442,2.290342,-0.046501,1
0.080643,1.575967,0.253468,1.510573,-0.056005,-0.157872,1.005802,0.062880,1
-0.492414,0.486234,0.974088,-0.599568,0.497090,-0.886970,-0.578282,1.960452,0
-0.112518,1.354881,-1.373951,-3.163479,0.810468,-0.438228,0.485377,-0.901822,0
0.459940,-0.366106,0.516561,-0.770615,-0.806770,-1.020136,-0.572457,-0.538404,0
1.719951,0.576947,-1.067487,-1.523677,2.358267,-0.126246,-0.431667,-0.217489,0
-1.234245,0.897183,-0.326778,-2.083068,-0.154636,0.600734,-0.777132,-1.066190,0
-0.155724,-0.090247,0.500927,0.485760,-0.695028,-1.792468,-1.844889,-0.217469,1
-1.589650,-1.254138,0.525978,1.209400,-0.130992,-0.609625,-0.727329,-0.328400,1
-0.036217,-0.778111,1.401574,0.784509,-1.546550,0.301393,0.574138,1.330829,1
0.919083,0.397779,0.113412,0.372185,1.866554,0.934890,-0.286558,0.804906,1
0.539130,0.175786,0.645498,-0.469168,-2.077173,1.191709,-0.389720,-0.302431,1
-1.128801,1.332348,2.281134,0.061658,-0.278033,-1.128559,0.314198,0.585700,0
1.294343,0.154904,-0.775598,0.007576,-0.417285,-0.115728,0.947428,-1.095365,0
-2.427290,0.995324,-0.847823,-1.353662,-0.058798,0.627729,1.857829,-0.302820,0
1.063596,-0.792503,-0.287087,-0.193995,-0.560669,-0.781659,-0.293611,-0.240980,1
0.105779,0.287177,-1.225155,-1.761308,1.955430,-0.194637,1.438146,-0.656424,0
1.941414,0.257356,-1.105770,-0.131564,-1.321016,-0.459828,0.194957,0.862603,1
-0.918323,1.423903,1.931385,-0.480078,-1.325963,0.385666,2.335539,1.127478,0
-0.046142,-0.296348,0.629971,-0.279661,0.199131,-1.109669,-0.609627,1.847332,1
1.185652,-1.141955,-0.356417,-2.439246,0.678561,-0.175012,-0.017937,-0.862642,0
0.852856,-0.835182,-0.400649,0.395098,0.719879,-0.637744,0.827968,0.300203,0
0.646105,0.136184,-1.493407,-1.794105,-0.008905,0.403442,-0.851895,-1.174556,0
-1.166254,-0.656314,-0.370732,-0.755879,1.048671,0.711943,-1.058371,-0.097389,0
1.270443,0.613310,-1.477117,-0.764502,-2.041981,0.498686,-1.266668,2.076701,1
-0.140420,0.748679,0.307228,0.323593,-0.200220,-0.395038,0.387635,-0.728799,0
0.013344,-1.535848,0.533780,-1.203984,-0.114148,-0.946091,-0.253975,-0.051388,1
-0.175691,1.701177,-0.889260,-0.081914,-1.592498,0.339416,-0.382833,-0.433501,0
-1.811564,0.237898,0.700097,-0.056143,-1.083451,-0.391343,-0.047550,1.197183,1
0.106528,0.272987,0.918761,0.453619,1.708124,-0.689203,0.184252,-1.354412,0
0.697063,0.264446,-0.305040,0.650726,-1.100616,-1.204566,1.177739,0.897165,1
-0.251801,0.839575,-1.937044,0.550064,0.685494,-0.468629,0.419728,-0.707125,0
-1.199812,-0.167798,0.144899,-0.776766,-1.087775,-0.980605,-0.469378,1.089246,1
0.296574,-1.446298,-1.769521,-0.376032,1.129102,-1.816026,0.282607,-0.862002,0
1.273003,-0.516355,-0.340966,1.243672,1.381848,0.956149,-1.331732,-0.525389,1
1.488419,0.270774,-0.969597,-1.479620,-0.445283,-0.228415,-0.285221,-0.740138,0
0.562574,0.057175,1.001445,-0.870062,-0.342574,-1.724449,-0.643034,-1.978568,0
-0.231004,-0.629611,-0.328354,1.013727,0.010955,-1.125759,1.011659,-1.809645,1
0.155682,-0.818520,-0.200710,-0.085030,0.560232,1.501695,0.659794,-0.162109,1
0.002601,-0.976291,1.322897,1.156553,-0.223008,-0.926830,-1.105818,-0.164381,1
-2.023270,-0.757191,-0.275254,-0.587114,1.842453,-0.581839,-1.631938,-1.589830,0
0.368242,-1.556870,0.399545,1.890371,-0.214888,1.054947,-0.120992,-0.238567,1
-1.454415,0.462873,-2.094472,1.045775,1.066696,0.227466,0.762607,0.152807,0
-1.688782,-0.871629,-0.571332,0.748225,1.414534,-0.714489,0.126639,2.607720,1
0.403715,-1.666524,0.807083,-0.018847,-1.724913,-1.435347,-0.662913,0.679815,1
1.083059,0.560397,1.355510,-0.584146,0.160467,-0.048619,-2.384031,0.516957,1
-0.286119,-1.652699,-0.076688,-0.193980,0.031082,-1.074669,-0.379023,-0.584130,0
2.248138,-1.151816,0.354218,0.524920,1.583864,0.058535,0.908163,0.573135,1
0.269430,-0.592429,-1.497329,0.160734,1.483660,-0.217554,1.278132,0.182588,0
0.014228,1.623470,-0.229521,0.310854,-0.426913,-1.142204,-0.626963,-0.563134,0
-0.379420,-2.110031,0.039639,-0.094470,-0.725882,-0.398306,-0.424107,0.757563,1
-0.276665,-0.928727,-0.600914,0.118685,0.397394,-0.180254,-0.368606,0.682492,1
-0.743972,0.616990,0.336403,0.473688,-0.031152,1.648724,-0.807592,-1.924692,0
0.834001,2.570025,-0.480656,1.346810,0.467732,1.508333,-0.497657,1.644434,1
-0.185218,-0.282829,-0.038916,0.419518,-0.949087,1.581503,0.350000,-0.695243,1
-0.927684,1.260831,-0.741286,-1.788408,-0.154898,1.726238,0.001809,0.478918,0
-0.541268,2.102090,-0.974020,-0.136235,0.238808,1.873323,0.291159,-0.395692,0
-2.128050,-0.033728,-0.583172,-0.469656,0.090046,-0.039960,-0.446731,-0.649456,0
0.808963,-1.091709,1.479754,-0.453544,0.503420,-1.414100,1.834543,-1.450994,0
-0.110904,0.612991,0.372693,0.841531,-0.552622,0.922006,1.188897,0.522594,1
-1.014087,0.426034,0.044061,0.228775,0.185113,1.799651,-1.131579,0.225366,1
2.636774,1.917992,-1.138159,-0.625138,-1.659515,-0.175658,0.524332,-0.075899,1
-1.171191,1.340006,-0.598293,-1.030873,1.797923,-0.554264,2.650661,0.182493,0
-0.274293,1.411315,0.246379,-1.201639,0.104197,-0.879686,-0.725166,0.760713,0
0.104370,1.324013,-0.816231,-0.088130,0.897087,-0.075201,0.998677,0.983135,0
1.098289,0.132325,-0.523247,-0.078691,-0.206321,-0.674707,-0.242391,-0.815834,0
0.738903,0.233938,0.655701,0.652522,0.737886,-0.497642,0.081470,-1.583745,0
-1.718006,-0.659687,0.141334,-0.003808,-0.144215,1.585863,-0.684837,0.040384,1
0.200479,0.316885,0.272336,-1.016127,1.280082,-0.720150,-1.571136,-0.081771,0
-0.529153,0.319301,0.206471,-1.082826,-1.187298,1.768833,0.093060,2.050170,1
0.233274,1.021206,0.573596,1.504000,0.727291,-0.195715,2.052998,0.457880,1
-1.247404,-1.513069,-0.978468,-0.746695,0.125045,0.693507,-2.624997,0.102439,1
0.046223,1.213030,-0.767753,0.524858,-0.742605,-0.371508,1.238464,-0.427862,0
-0.774127,0.113989,-0.321062,0.966725,0.005493,-1.311796,0.439813,-1.702970,0
0.809027,-0.478815,-0.873561,0.622098,-0.243500,-0.068199,-0.656573,0.203442,1
0.450559,-0.345588,-0.675376,1.406212,1.134303,-0.582241,-0.670884,0.504537,1
0.332118,-0.645009,-0.937495,-0.081634,0.948126,-1.473711,0.849702,-1.104087,0
-0.114832,-0.831077,-0.375456,-0.004453,-1.209510,-0.652133,-0.737624,0.976811,1
-0.496917,-1.452394,1.574582,1.878030,-1.029474,-0.223800,1.420127,-0.645111,1
0.983064,0.267565,0.054956,-2.904093,-0.581862,0.580354,0.296575,1.579309,0
-1.514671,1.080053,1.143846,0.234802,-0.294509,1.030241,-0.748864,0.507115,1
-0.267356,0.716458,0.840451,0.111081,2.236208,1.124290,0.651697,0.785269,0
0.288889,-0.627543,0.377039,1.388186,0.108124,-0.610147,-1.149994,-0.120299,1
-1.082874,1.690489,0.163171,-1.466258,1.057782,2.928180,0.379942,0.543084,0
0.101474,-2.444541,-0.628973,-0.411579,0.848950,0.480172,0.938010,-1.596043,0
0.164604,0.877991,1.130275,0.073953,-0.314989,0.025201,0.922381,0.691414,1
